									Percentile	Global Written	Global Read	Temp Written	Temp Read
									20	43	28	0	0
									50	"26,434"	"12,310"	"3,621"	"5,270"
									90	"5,189,312"	"3,664,867"	"2,335,200"	"3,109,876"
									99	"109,872,552"	"104,301,900"	"48,835,649"	"57,291,349"
									99.9	"723,635,551"	"719,054,918"	"272,325,283"	"355,459,219"
									99.99	"2,870,992,194"	"2,870,710,332"	"2,095,380,984"	"2,121,207,419"
													
													
									Max	"4,744,884,684"	"4,743,848,299"	" 2,876,545,372 "	" 2,578,337,402 "
													
													
													
													
													
													
VC	Job	Total Read	Total Temp Read	Total Global Read	Total Written	Total Temp Written	Total Global Written						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021300	13318302.66	12591555.15	726747.5042	13318302.66	12576857	741445.6542						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021301	14288167.04	13484376.13	803790.9048	14288167.04	13461348.36	826818.6742						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021302	13779395.98	12970869.82	808526.1624	13779395.98	12947639.81	831756.1735						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021303	13279888.07	12494951.36	784936.7061	13279888.07	12487852.02	792036.0479						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021304	12057235.05	11323740.4	733494.6544	12057235.05	11304563.09	752671.961						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021305	11172657.64	10479999.49	692658.1556	11172657.64	10461467.44	711190.2039						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021306	10859282.44	10189715.06	669567.3858	10859282.44	10162699.96	696582.4802						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021307	10368179.03	9728355.743	639823.2824	10368179.03	9707731.463	660447.562						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021308	10740526.81	10093584.74	646942.0626	10740526.81	9981570.337	758956.4702						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021309	11154465.83	10484650.9	669814.9337	11154465.83	10472419.1	682046.7346						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021310	10626914.86	9974777.962	652136.8931	10626914.86	9961428.181	665486.6739						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021311	10810080.63	10152283.58	657797.0509	10810080.63	10125554.79	684525.843						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021312	11782051.32	11073636.82	708414.5037	11782051.32	11048302.35	733748.9732						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021313	14385177.43	13582309.87	802867.5598	14385177.43	13562645.53	822531.9008						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021314	16134843.19	15239924.91	894918.2858	16134843.19	15216911.67	917931.5245						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021315	16799425.93	15867717.32	931708.608	16799425.93	15841627.94	957797.9855						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021316	17154331.18	16236992.35	917338.8291	17154331.18	16185042.68	969288.5003						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021317	16461748.34	15605147.64	856600.6999	16461748.34	15048923.91	1412824.433						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021318	15421801.39	14594851.18	826950.2121	15421801.39	14565825.23	855976.1664						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021319	15290651.09	14474482.99	816168.0988	15290651.09	14446780.74	843870.3498						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021320	13990491.6	13215087.58	775404.0213	13990491.6	13200232.14	790259.4611						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021321	13680918.6	12927341.86	753576.7464	13680918.6	12891245.77	789672.827						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021322	13018862.07	12292981.6	725880.4704	13018862.07	12267471.35	751390.7232						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021323	12394769.51	11698778.87	695990.6384	12394769.51	11668199.14	726570.3679						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021400	13137122.12	12403788.43	733333.6902	13137122.12	12390715.79	746406.3315						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021401	13489262.87	12721812.45	767450.4206	13489262.87	12710864.16	778398.7095						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021402	13019996.74	12265432.31	754564.4254	13019996.74	12249861.36	770135.3757						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021403	12721881.59	11984508.91	737372.6846	12721881.59	11968967.1	752914.4954						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021404	11716841.1	11024809.41	692031.6946	11716841.1	11011532.37	705308.7342						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021405	11135414.6	10479355.38	656059.2242	11135414.6	10471156.86	664257.7452						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021406	10541387.99	9916534.171	624853.8215	10541387.99	9895091.843	646296.1496						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021407	9947613.311	9348831.985	598781.3261	9947613.311	9332202.025	615411.2862						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021408	10264948.57	9650388.883	614559.6877	10264948.57	9638916.099	626032.4714						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021409	9976738.461	9362045.165	614693.2966	9976738.461	9345780.964	630957.4972						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021410	9306501.537	8721821.202	584680.335	9306501.537	8706926.583	599574.9537						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021411	9807463.243	9205819.429	601643.8136	9807463.243	9196547.851	610915.3918						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021412	10887111.88	10232291.55	654820.3286	10887111.88	10222830.89	664280.9893						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021413	12489193.88	11749007.2	740186.6753	12489193.88	11739023.16	750170.7136						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021414	14809565.88	13994057.86	815508.0191	14809565.88	13980088.71	829477.1663						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021415	15718714.46	14854289.52	864424.9449	15718714.46	14839127.12	879587.3478						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021416	16168400.6	15309017.34	859383.2556	16168400.6	15294961.27	873439.325						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021417	14710546.76	13896007.8	814538.9593	14710546.76	13874743.39	835803.3702						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021418	14198163.17	13412380.03	785783.1407	14198163.17	13404051.6	794111.5697						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021419	13675378.93	12930220.98	745157.9517	13675378.93	12906582.36	768796.5774						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021420	12914812.36	12211672.77	703139.5905	12914812.36	12205843.78	708968.5856						
adcenter.bicore.sa_prod	DiagnosticPublic_2014021421	12257098.96	11580390.82	676708.1434	12257098.96	11566549.8	690549.1558						
adcenter.bicore.si	AEScopeBidForPosition_20140212	74708.08219	72947.08041	1761.001787	74708.08219	14858.99307	59849.08912						
adcenter.bicore.si	AEScopeBidForPosition_20140213	77144.23435	75469.33506	1674.899288	77144.23435	15281.16965	61863.06469						
adcenter.bicore.si	AEScopeBidSuggestionPartition_20140212	2450070.417	343102.2059	2106968.211	2450070.417	341983.851	2108086.566						
adcenter.bicore.si	AEScopeBidSuggestionPartition_20140213	2534774.345	424901.9591	2109872.386	2534774.345	355536.6118	2179237.734						
adcenter.bicore.si	AEScopeBidSuggestion_20140212	277986.8328	268754.436	9232.396802	277986.8328	51207.75872	226779.0741						
adcenter.bicore.si	AEScopeBidSuggestion_20140213	233320.1121	226150.1302	7169.98182	233320.1121	47004.0863	186316.0258						
adcenter.bicore.si	AEScopeBidTrafficPartition_20140212	2671822.362	559637.3032	2112185.059	2671822.362	468722.3322	2203100.03						
adcenter.bicore.si	AEScopeBidTrafficPartition_20140213	5462104.433	1235350.512	4226753.921	5462104.433	949516.5098	4512587.923						
adcenter.bicore.si	AEScopeBidTraffic_20140212	13013.15098	6851.398531	6161.752451	13013.15098	6458.531024	6554.619958						
adcenter.bicore.si	AEScopeBidTraffic_20140213	9872.862192	5310.036546	4562.825646	9872.862192	4956.719616	4916.142576						
adcenter.bicore.si	AEScopeBillableAuction_20140212	1622553.945	1158000.746	464553.1987	1622553.945	1056261.869	566292.0756						
adcenter.bicore.si	AEScopeBillableAuction_20140213	1604506.375	1141660.308	462846.0672	1604506.375	1043757.263	560749.1123						
adcenter.bicore.si	AEScopeCombineAuctionInfo_20140212_16	3108618.032	1001543.95	2107074.082	3108618.032	1001181.053	2107436.979						
adcenter.bicore.si	AEScopeCombineAuctionInfo_20140212_20	3109775.887	1002228.488	2107547.398	3109775.887	1001503.816	2108272.071						
adcenter.bicore.si	AEScopeCombineAuctionInfo_20140213_00	3117524.715	1008344.659	2109180.056	3117524.715	1003552.224	2113972.491						
adcenter.bicore.si	AEScopeCombineAuctionInfo_20140213_04	3117002.136	1008263.851	2108738.285	3117002.136	1003293.648	2113708.487						
adcenter.bicore.si	AEScopeCombineAuctionInfo_20140213_08	3116831.441	1006983.426	2109848.015	3116831.441	1003127.107	2113704.335						
adcenter.bicore.si	AEScopeCombineAuctionInfo_20140213_12	3119578.394	1008628.608	2110949.786	3119578.394	1003601.423	2115976.972						
adcenter.bicore.si	AEScopeCombineAuctionInfo_20140213_16	3115879.874	1005124.975	2110754.899	3115879.874	1003763.035	2112116.839						
adcenter.bicore.si	AEScopeCombineAuctionInfo_20140213_20	3112650.553	1003227.475	2109423.078	3112650.553	1002859.176	2109791.377						
adcenter.bicore.si	AEScopeCombineAuctionInfo_20140214_00	3113774.851	1003492.238	2110282.613	3113774.851	1003134.98	2110639.871						
adcenter.bicore.si	AEScopeCombineAuctionInfo_20140214_04	3113691.159	1003642.638	2110048.521	3113691.159	1003292.611	2110398.548						
adcenter.bicore.si	AEScopeCombineAuctionInfo_20140214_08	3113539.554	1003711.417	2109828.136	3113539.554	1003367.656	2110171.897						
adcenter.bicore.si	AEScopeDailyAGAggBid_20140211	9537497.108	1092281.032	8445216.077	9537497.108	929156.3782	8608340.73						
adcenter.bicore.si	AEScopeDailyAGAggBid_20140212	9583783.511	1124002.043	8459781.468	9583783.511	935601.8899	8648181.621						
adcenter.bicore.si	AEScopeDailyAGAggBid_20140213	9586456.264	1119244.342	8467211.922	9586456.264	934814.5499	8651641.714						
adcenter.bicore.si	AEScopeDailyAggPostProcess_20140204	29035817.27	21946317.67	7089499.606	29035817.27	18995550.2	10040267.07						
adcenter.bicore.si	AEScopeDailyAggPostProcess_20140205	58243899.41	43960530.78	14283368.63	58243899.41	38027598.12	20216301.29						
adcenter.bicore.si	AEScopeDailyAggPostProcess_20140206	29150546.2	21993110.99	7157435.211	29150546.2	19036272.49	10114273.71						
adcenter.bicore.si	AEScopeDailyAggPostProcess_20140207	28895016.14	21687870.9	7207145.238	28895016.14	18731286.53	10163729.6						
adcenter.bicore.si	AEScopeDailyAggPostProcess_20140212	4894.679794	3484.453538	1410.226256	4894.679794	2889.359634	2005.32016						
adcenter.bicore.si	AEScopeDailyAggQS1_20140212	20891489.35	8262287.285	12629202.07	20891489.35	8228369.445	12663119.91						
adcenter.bicore.si	AEScopeDailyAggQS1_20140213	20878118.4	8225939.113	12652179.29	20878118.4	8225929.621	12652188.78						
adcenter.bicore.si	AEScopeDailyAggQS2_20140119	96.002141	83.227857	12.774284	96.002141	74.251646	21.750495						
adcenter.bicore.si	AEScopeDailyAggQS2_20140120	55.347402	47.828751	7.518651	55.347402	42.406383	12.941019						
adcenter.bicore.si	AEScopeDailyAggQS2_20140121	40.097857	34.527794	5.570063	40.097857	30.534672	9.563185						
adcenter.bicore.si	AEScopeDailyAggQS2_20140122	29.173314	24.789033	4.384281	29.173314	21.844829	7.328485						
adcenter.bicore.si	AEScopeDailyAggQS2_20140123	35.068187	29.756018	5.312169	35.068187	26.25479	8.813397						
adcenter.bicore.si	AEScopeDailyAggQS2_20140124	72.20423	62.57271	9.63152	72.20423	55.588864	16.615366						
adcenter.bicore.si	AEScopeDailyAggQS3_20140118	180.167789	160.858583	19.309206	180.167789	133.254587	46.913202						
adcenter.bicore.si	AEScopeDemandDataPrep_20140212_20	33009973.75	20950257.01	12059716.74	33009973.75	20661453.77	12348519.98						
adcenter.bicore.si	AEScopeDemandDataPrep_20140213_00	32982310.02	20920580.88	12061729.14	32982310.02	20651668.19	12330641.83						
adcenter.bicore.si	AEScopeDemandDataPrep_20140213_04	33019090.84	20933452.95	12085637.88	33019090.84	20655817.98	12363272.86						
adcenter.bicore.si	AEScopeDemandDataPrep_20140213_08	33053281.43	20978328.14	12074953.29	33053281.43	20650003.22	12403278.21						
adcenter.bicore.si	AEScopeDemandDataPrep_20140213_12	33055741.46	20971491.15	12084250.31	33055741.46	20664337.24	12391404.22						
adcenter.bicore.si	AEScopeDemandDataPrep_20140213_16	33054038.69	20965730.48	12088308.21	33054038.69	20657884.78	12396153.92						
adcenter.bicore.si	AEScopeDemandDataPrep_20140213_20	32543482.14	20742893.95	11800588.19	32543482.14	20407863.67	12135618.47						
adcenter.bicore.si	AEScopeDemandDataPrep_20140214_00	32672913.76	20858121.5	11814792.26	32672913.76	20556026.42	12116887.34						
adcenter.bicore.si	AEScopeDemandDataPrep_20140214_04	32580025.2	20758416.3	11821608.9	32580025.2	20472010.56	12108014.64						
adcenter.bicore.si	AEScopeDemandDataPrep_20140214_08	32773931.61	20948501.5	11825430.11	32773931.61	20595297.01	12178634.6						
adcenter.bicore.si	AEScopeHourlySOT_20140212_16	77708.33711	34963.73104	42744.60607	77708.33711	33304.47125	44403.86586						
adcenter.bicore.si	AEScopeHourlySOT_20140212_20	76751.94802	35194.77993	41557.16809	76751.94802	33211.16463	43540.78338						
adcenter.bicore.si	AEScopeHourlySOT_20140213_00	80880.52444	35206.43125	45674.09319	80880.52444	33337.6383	47542.88614						
adcenter.bicore.si	AEScopeHourlySOT_20140213_04	75976.90609	34563.53046	41413.37563	75976.90609	33156.14415	42820.76194						
adcenter.bicore.si	AEScopeHourlySOT_20140213_08	75764.9891	34530.67094	41234.31816	75764.9891	33142.42	42622.5691						
adcenter.bicore.si	AEScopeHourlySOT_20140213_12	76865.65761	34816.37981	42049.2778	76865.65761	33231.15366	43634.50395						
adcenter.bicore.si	AEScopeHourlySOT_20140213_16	76920.93101	35010.21397	41910.71704	76920.93101	33328.66124	43592.26977						
adcenter.bicore.si	AEScopeHourlySOT_20140213_20	76572.58892	34800.16458	41772.42434	76572.58892	33243.27437	43329.31455						
adcenter.bicore.si	AEScopeHourlySOT_20140214_00	79570.57577	34790.96377	44779.61199	79570.57577	33273.75377	46296.822						
adcenter.bicore.si	AEScopeHourlySOT_20140214_04	75590.53361	34514.06121	41076.47239	75590.53361	33142.54911	42447.9845						
adcenter.bicore.si	AEScopeHourlySOT_20140214_08	75516.21929	34490.28337	41025.93592	75516.21929	33118.80734	42397.41195						
adcenter.bicore.si	AEScopeHourlySOT_20140214_12	76743.55159	34830.87985	41912.67175	76743.55159	33264.74429	43478.8073						
adcenter.bicore.si	AEScopeListingPartition_20140212	43985.07237	38918.79189	5066.28048	43985.07237	180.746641	43804.32573						
adcenter.bicore.si	AEScopeListingPartition_20140213	39086.5739	35264.25236	3822.321535	39086.5739	151.073011	38935.50089						
adcenter.bicore.si	AEScopeNKWAdvertiserFactor_20140210	8942.080602	8942.080602	0	8942.080602	1103.951148	7838.129454						
adcenter.bicore.si	AEScopeNKWAdvertiserFactor_20140211	16855170	9906841.86	6948328.136	16855170	8502128.473	8353041.523						
adcenter.bicore.si	AEScopeNKWAdvertiserFactor_20140212	16898977.62	9914083.777	6984893.841	16898977.62	8541465.32	8357512.298						
adcenter.bicore.si	AEScopeNKWAdvertiserFactor_20140213	16508441.96	9815135.443	6693306.516	16508441.96	8437719.339	8070722.62						
adcenter.bicore.si	AEScopeNKWKeywordBidSuggestion_20140204	57419.25852	52419.08428	5000.174245	57419.25852	36268.88281	21150.37571						
adcenter.bicore.si	AEScopeNKWKeywordBidSuggestion_20140205	57124.06218	52150.37555	4973.686624	57124.06218	36095.19362	21028.86855						
adcenter.bicore.si	AEScopeNKWKeywordBidSuggestion_20140206	62180.99021	56694.0755	5486.914709	62180.99021	39203.30123	22977.68898						
adcenter.bicore.si	AEScopeNKWKeywordBidSuggestion_20140207	87476.32525	79608.45349	7867.871762	87476.32525	56606.80516	30869.52009						
adcenter.bicore.si	AEScopeNKWKeywordBidSuggestion_20140208	84285.57503	76556.34397	7729.231055	84285.57503	55052.11448	29233.46055						
adcenter.bicore.si	AEScopeNKWKeywordBidSuggestion_20140209	83646.3885	75076.21506	8570.173439	83646.3885	55083.05149	28563.33701						
adcenter.bicore.si	AEScopeNKWKeywordBidSuggestion_20140210	80983.1708	73118.92052	7864.250278	80983.1708	52386.65995	28596.51085						
adcenter.bicore.si	AEScopeNKWKeywordBidSuggestion_20140211	62609.5317	57159.51986	5450.011846	62609.5317	39499.10246	23110.42925						
adcenter.bicore.si	AEScopeNKWKeywordBidSuggestion_20140212	61496.55419	56175.51706	5321.037127	61496.55419	38760.06546	22736.48873						
adcenter.bicore.si	AEScopeNKWKeywordBidSuggestion_20140213	48677.91705	44547.2141	4130.702948	48677.91705	30191.12756	18486.78949						
adcenter.bicore.si	AEScopeNKWKeywordBidTraffic_20140204	88553.53602	82577.837	5975.699025	88553.53602	67286.86316	21266.67287						
adcenter.bicore.si	AEScopeNKWKeywordBidTraffic_20140205	88334.52128	82339.48713	5995.034154	88334.52128	67024.36864	21310.15264						
adcenter.bicore.si	AEScopeNKWKeywordBidTraffic_20140206	97142.58804	90516.85979	6625.728249	97142.58804	73834.92334	23307.66471						
adcenter.bicore.si	AEScopeNKWKeywordBidTraffic_20140207	136533.9245	127055.1335	9478.791036	136533.9245	105064.7897	31469.13481						
adcenter.bicore.si	AEScopeNKWKeywordBidTraffic_20140208	134520.556	125186.8394	9333.716631	134520.556	104172.6478	30347.90827						
adcenter.bicore.si	AEScopeNKWKeywordBidTraffic_20140209	131229.0315	122057.4725	9171.558983	131229.0315	101144.6944	30084.33706						
adcenter.bicore.si	AEScopeNKWKeywordBidTraffic_20140210	128217.0517	119021.7146	9195.337051	128217.0517	98531.39329	29685.65836						
adcenter.bicore.si	AEScopeNKWKeywordBidTraffic_20140211	93330.00883	87083.4962	6246.512623	93330.00883	71320.38016	22009.62867						
adcenter.bicore.si	AEScopeNKWKeywordBidTraffic_20140212	90938.0191	84611.91154	6326.107561	90938.0191	69672.20975	21265.80936						
adcenter.bicore.si	AEScopeNKWKeywordBidTraffic_20140213	70824.28311	66141.85932	4682.423791	70824.28311	53379.49309	17444.79001						
adcenter.bicore.si	AEScopeNKWResultPartition_20140204	138586.8454	132059.2689	6527.576429	138586.8454	18266.86063	120319.9847						
adcenter.bicore.si	AEScopeNKWResultPartition_20140205	133723.8526	127360.7192	6363.133433	133723.8526	17780.64916	115943.2035						
adcenter.bicore.si	AEScopeNKWResultPartition_20140206	127293.9127	121121.8611	6172.051556	127293.9127	16717.94548	110575.9672						
adcenter.bicore.si	AEScopeNKWResultPartition_20140207	167231.7143	158628.7642	8602.95016	167231.7143	22638.75661	144592.9577						
adcenter.bicore.si	AEScopeNKWResultPartition_20140208	163424.513	155012.8067	8411.706316	163424.513	22385.20135	141039.3117						
adcenter.bicore.si	AEScopeNKWResultPartition_20140209	158657.2682	150462.626	8194.642246	158657.2682	21620.29529	137036.9729						
adcenter.bicore.si	AEScopeNKWResultPartition_20140210	152698.2194	144787.1889	7911.030518	152698.2194	20912.26483	131785.9545						
adcenter.bicore.si	AEScopeNKWResultPartition_20140211	135265.0139	128506.5781	6758.435871	135265.0139	18505.5745	116759.4394						
adcenter.bicore.si	AEScopeNKWResultPartition_20140212	133983.9663	127321.3136	6662.652703	133983.9663	18267.78912	115716.1772						
adcenter.bicore.si	AEScopeNKWResultPartition_20140213	111571.2036	106121.9401	5449.26344	111571.2036	15005.72964	96565.47391						
adcenter.bicore.si	AEScopeResultSmoothing_20140212	119061.2418	113432.1274	5629.11446	119061.2418	38540.92027	80520.32155						
adcenter.bicore.si	AEScopeResultSmoothing_20140213	103323.6318	99073.37376	4250.258066	103323.6318	29499.46286	73824.16896						
adcenter.bicore.si	AEScopeSimilarAuctionDetection_20140212	12040.11715	10832.36405	1207.753102	12040.11715	871.616859	11168.50029						
adcenter.bicore.si	AEScopeSimilarAuctionDetection_20140213	11821.07812	10676.52306	1144.55506	11821.07812	822.980349	10998.09777						
adcenter.bicore.si	AESnapshotPrepare_MV_20140213_00_Job	6606398.475	4860836.323	1745562.151	6606398.475	4294734.311	2311664.163						
adcenter.bicore.si	AESnapshotPrepare_MV_20140214_00_Job	3274559.039	2402363.157	872195.8819	3274559.039	2122450.426	1152108.613						
